pid,name,username,num_ctx_switches,memory_info,cpu_percent,memory_percent,nice,create_time,utime,stime,cutime,cstime
602,CategoriesService,jachian,"pctxsw(voluntary=140475495351624, involuntary=0)","pmem(rss=5844992, vms=34502045696, pfaults=5602, pageins=4)",0.0,0.06804466247558594,0,1681222275.111951,0.107439008,0.090065024,0.0,0.0
606,coresymbolicationd,root,"pctxsw(voluntary=140475495350963, involuntary=0)","pmem(rss=1982464, vms=34467524608, pfaults=5720, pageins=692)",0.0,0.02307891845703125,0,1681222275.899215,0.046929844,0.046520852,0.0,0.0
607,SafeEjectGPUAgent,jachian,"pctxsw(voluntary=140475495350336, involuntary=0)","pmem(rss=2359296, vms=34969788416, pfaults=1414, pageins=3)",0.0,0.0274658203125,0,1681222275.942295,0.007938448,0.01159842,0.0,0.0
608,SafeEjectGPUService,jachian,"pctxsw(voluntary=140475495350397, involuntary=0)","pmem(rss=3784704, vms=34502123520, pfaults=1934, pageins=9)",0.0,0.04405975341796875,0,1681222275.970521,0.013029048,0.019129312,0.0,0.0
609,commerce,jachian,"pctxsw(voluntary=140475495355779, involuntary=0)","pmem(rss=13717504, vms=34505523200, pfaults=10273, pageins=27)",0.0,0.15969276428222656,0,1681222276.116743,0.634820672,0.175403824,0.0,0.0
610,UsageTrackingAgent,jachian,"pctxsw(voluntary=140475495351864, involuntary=0)","pmem(rss=5943296, vms=34498105344, pfaults=4184, pageins=26)",0.0,0.06918907165527344,0,1681222276.354503,0.202252592,0.075623624,0.0,0.0
611,osanalyticshelper,root,"pctxsw(voluntary=140475495350693, involuntary=0)","pmem(rss=4853760, vms=34496610304, pfaults=3221, pageins=12)",0.0,0.05650520324707031,0,1681222276.403509,0.051422852,0.035508036,0.0,0.0
615,maild,jachian,"pctxsw(voluntary=140475495355711, involuntary=0)","pmem(rss=10407936, vms=34500878336, pfaults=6192, pageins=369)",0.0,0.12116432189941406,0,1681222278.26005,0.263761712,0.309789408,0.0,0.0
621,CMFSyncAgent,jachian,"pctxsw(voluntary=140475495351268, involuntary=0)","pmem(rss=5746688, vms=34496876544, pfaults=3003, pageins=2)",0.0,0.06690025329589844,0,1681222278.43842,0.436441696,0.040704316,0.0,0.0
622,UIKitSystem,jachian,"pctxsw(voluntary=140475495352560, involuntary=0)","pmem(rss=13123584, vms=35005317120, pfaults=8788, pageins=126)",0.0,0.15277862548828125,0,1681222278.515061,0.129824128,0.14050152,0.0,0.0
623,ndoagent,jachian,"pctxsw(voluntary=140475495350452, involuntary=0)","pmem(rss=3063808, vms=34496536576, pfaults=1597, pageins=15)",0.0,0.03566741943359375,0,1681222278.564091,0.011673386,0.017259028,0.0,0.0
626,financed,jachian,"pctxsw(voluntary=140475495352349, involuntary=0)","pmem(rss=8077312, vms=34503237632, pfaults=6035, pageins=74)",0.0,0.09403228759765625,0,1681222279.17799,0.263139136,0.11333292,0.0,0.0
627,captiveagent,_captiveagent,"pctxsw(voluntary=140475495351000, involuntary=0)","pmem(rss=2400256, vms=34467213312, pfaults=2398, pageins=19)",0.0,0.027942657470703125,0,1681222279.876842,0.052594744,0.032368784,0.0,0.0
628,StatusKitAgent,jachian,"pctxsw(voluntary=140475495352960, involuntary=0)","pmem(rss=7348224, vms=34504921088, pfaults=5944, pageins=32)",0.0,0.08554458618164062,0,1681222280.027126,0.261708032,0.13330856,0.0,0.0
629,netbiosd,_netbios,"pctxsw(voluntary=140475495351005, involuntary=0)","pmem(rss=2883584, vms=34466852864, pfaults=2642, pageins=4)",0.0,0.0335693359375,20,1681222280.080581,0.065268468,0.0252808,0.0,0.0
631,navd,jachian,"pctxsw(voluntary=140475495353480, involuntary=0)","pmem(rss=7286784, vms=34498588672, pfaults=5904, pageins=130)",0.0,0.08482933044433594,0,1681222282.746915,0.164017184,0.132523216,0.0,0.0
632,appleaccountd,jachian,"pctxsw(voluntary=140475495351751, involuntary=0)","pmem(rss=8667136, vms=34501533696, pfaults=4459, pageins=57)",0.0,0.10089874267578125,0,1681222282.759722,0.121106384,0.093792288,0.0,0.0
633,IDSBlastDoorService,jachian,"pctxsw(voluntary=140475495350405, involuntary=0)","pmem(rss=6926336, vms=34466705408, pfaults=3425, pageins=22)",0.0,0.08063316345214844,0,1681222282.799373,0.070014936,0.030698812,0.0,0.0
634,com.apple.sbd,jachian,"pctxsw(voluntary=140475495352914, involuntary=0)","pmem(rss=7901184, vms=34505621504, pfaults=7561, pageins=44)",0.0,0.09198188781738281,0,1681222283.102581,0.315084608,0.199697328,0.0,0.0
636,Dropbox Helper (GPU),jachian,"pctxsw(voluntary=140475495372019, involuntary=0)","pmem(rss=17899520, vms=69611110400, pfaults=17894, pageins=1294)",0.0,0.20837783813476562,0,1681222283.997827,0.983012672,0.676204608,0.0,0.0
640,crashpad_handler,jachian,"pctxsw(voluntary=140475495350330, involuntary=0)","pmem(rss=2023424, vms=34952589312, pfaults=1092, pageins=0)",0.0,0.023555755615234375,0,1681222284.235014,0.009245273,0.008436655,0.0,0.0
641,CVMServer,root,"pctxsw(voluntary=140475495350353, involuntary=0)","pmem(rss=987136, vms=34474881024, pfaults=1568, pageins=2)",0.0,0.011491775512695312,0,1681222284.29115,0.026731668,0.009522232,0.0,0.0
643,Google Drive,jachian,"pctxsw(voluntary=140475495393375, involuntary=0)","pmem(rss=64958464, vms=35607928832, pfaults=53228, pageins=91)",0.0,0.7562160491943359,0,1681222284.354133,2.928853248,1.132849024,0.0,0.0
644,VTDecoderXPCService,jachian,"pctxsw(voluntary=140475495350661, involuntary=0)","pmem(rss=4800512, vms=35035611136, pfaults=5305, pageins=11)",0.0,0.05588531494140625,0,1681222284.384824,0.089367048,0.07341688,0.0,0.0
648,mapspushd,jachian,"pctxsw(voluntary=140475495354027, involuntary=0)","pmem(rss=8699904, vms=34503741440, pfaults=9943, pageins=114)",0.0,0.10128021240234375,0,1681222284.882431,0.340136192,0.17378704,0.0,0.0
649,AssetCacheLocatorService,jachian,"pctxsw(voluntary=140475495352526, involuntary=0)","pmem(rss=5591040, vms=34501246976, pfaults=4321, pageins=16)",0.0,0.06508827209472656,0,1681222284.963114,0.089605296,0.074513408,0.0,0.0
650,VTEncoderXPCService,jachian,"pctxsw(voluntary=140475495350936, involuntary=0)","pmem(rss=4935680, vms=35047120896, pfaults=10616, pageins=10)",0.0,0.05745887756347656,0,1681222285.052592,0.089270856,0.054651292,0.0,0.0
651,Dropbox Helper,jachian,"pctxsw(voluntary=140475495351208, involuntary=0)","pmem(rss=11546624, vms=69564116992, pfaults=7209, pageins=252)",0.0,0.13442039489746094,0,1681222285.118688,0.077813904,0.038143412,0.0,0.0
652,AssetCache,_assetcache,"pctxsw(voluntary=140475495350763, involuntary=0)","pmem(rss=4460544, vms=34499141632, pfaults=2933, pageins=75)",0.0,0.05192756652832031,0,1681222285.224445,0.054567908,0.047819104,0.0,0.0
653,siriknowledged,jachian,"pctxsw(voluntary=140475495383835, involuntary=0)","pmem(rss=13811712, vms=34508808192, pfaults=23521, pageins=258)",0.0,0.16078948974609375,0,1681222285.586383,5.3029376,1.161320832,0.0,0.0
654,Dropbox Helper (Renderer),jachian,"pctxsw(voluntary=140475495398745, involuntary=0)","pmem(rss=47300608, vms=74015432704, pfaults=41575, pageins=3484)",0.0,0.5506515502929688,0,1681222285.854345,3.575079936,0.648772992,0.0,0.0
656,Dropbox Helper (Renderer),jachian,"pctxsw(voluntary=140475495353727, involuntary=0)","pmem(rss=29663232, vms=73932591104, pfaults=32743, pageins=19)",0.0,0.3453254699707031,0,1681222286.733422,0.6427072,0.080571152,0.0,0.0
658,ContainerMetadataExtractor,jachian,"pctxsw(voluntary=140475495353244, involuntary=0)","pmem(rss=8171520, vms=34504695808, pfaults=5858, pageins=2)",0.0,0.09512901306152344,0,1681222287.284595,0.32946688,0.131469944,0.0,0.0
661,XprotectService,root,"pctxsw(voluntary=140475495350869, involuntary=0)","pmem(rss=3133440, vms=34467090432, pfaults=5558, pageins=646)",0.0,0.03647804260253906,0,1681222287.480795,0.203148128,0.025949372,0.0,0.0
663,Google Drive Helper (GPU),jachian,"pctxsw(voluntary=140475495353537, involuntary=0)","pmem(rss=27025408, vms=35332124672, pfaults=20681, pageins=70)",0.0,0.3146171569824219,0,1681222287.563801,0.381604096,0.184109968,0.0,0.0
667,Google Drive Helper,jachian,"pctxsw(voluntary=140475495351011, involuntary=0)","pmem(rss=16195584, vms=35244126208, pfaults=9573, pageins=0)",0.0,0.18854141235351562,0,1681222288.094282,0.08323992,0.032451838,0.0,0.0
668,Google Drive Helper,jachian,"pctxsw(voluntary=140475495351060, involuntary=0)","pmem(rss=21221376, vms=35252555776, pfaults=11160, pageins=2)",0.0,0.24704933166503906,0,1681222288.111647,0.088460584,0.06108132,0.0,0.0
669,Google Drive Helper (Renderer),jachian,"pctxsw(voluntary=140475495351212, involuntary=0)","pmem(rss=24920064, vms=78737989632, pfaults=12803, pageins=71)",0.0,0.29010772705078125,0,1681222288.122862,0.078435248,0.037234896,0.0,0.0
670,Google Drive Helper (Renderer),jachian,"pctxsw(voluntary=140475495353856, involuntary=0)","pmem(rss=46469120, vms=78770774016, pfaults=25162, pageins=155)",0.0,0.5409717559814453,0,1681222288.143224,0.337306656,0.140229024,0.0,0.0
674,FinderSyncExtension,jachian,"pctxsw(voluntary=140475495352736, involuntary=0)","pmem(rss=12943360, vms=34570272768, pfaults=47930, pageins=1)",0.0,0.1506805419921875,0,1681222288.636522,0.281461632,0.139226144,0.0,0.0
675,MTLAssetUpgraderD,jachian,"pctxsw(voluntary=140475495350821, involuntary=0)","pmem(rss=2637824, vms=34497691648, pfaults=2495, pageins=5)",0.0,0.03070831298828125,0,1681222288.668966,0.07429832,0.035069648,0.0,0.0
676,linkd,jachian,"pctxsw(voluntary=140475495352638, involuntary=0)","pmem(rss=6868992, vms=34499624960, pfaults=6191, pageins=119)",0.0,0.07996559143066406,0,1681222288.673048,0.268933024,0.172686304,0.0,0.0
682,IOUserBluetoothSerialDriver,_driverkit,"pctxsw(voluntary=140475495350333, involuntary=0)","pmem(rss=507904, vms=34943311872, pfaults=718, pageins=3)",0.0,0.00591278076171875,0,1681222289.087701,0.003571751,0.007958435,0.0,0.0
683,progressd,jachian,"pctxsw(voluntary=140475495351283, involuntary=0)","pmem(rss=6836224, vms=34501455872, pfaults=6350, pageins=142)",0.0,0.07958412170410156,0,1681222289.740509,0.22536832,0.097339152,0.0,0.0
685,VTDecoderXPCService,jachian,"pctxsw(voluntary=140475495350630, involuntary=0)","pmem(rss=4804608, vms=35035611136, pfaults=5258, pageins=2)",0.0,0.05593299865722656,0,1681222289.940359,0.087163816,0.040468728,0.0,0.0
692,mscamerad-xpc,jachian,"pctxsw(voluntary=140475495350483, involuntary=0)","pmem(rss=2125824, vms=34970001408, pfaults=1600, pageins=13)",0.0,0.024747848510742188,0,1681222291.674748,0.010829894,0.015062753,0.0,0.0
693,ptpcamerad,jachian,"pctxsw(voluntary=140475495350689, involuntary=0)","pmem(rss=2125824, vms=34466250752, pfaults=1984, pageins=24)",0.0,0.024747848510742188,0,1681222291.676337,0.06000548,0.025223496,0.0,0.0
695,findmydevice-user-agent,jachian,"pctxsw(voluntary=140475495350759, involuntary=0)","pmem(rss=5595136, vms=34465988608, pfaults=3026, pageins=6)",0.0,0.06513595581054688,0,1681222291.758839,0.053947188,0.02168524,0.0,0.0
696,deleted,jachian,"pctxsw(voluntary=140475495356468, involuntary=0)","pmem(rss=12091392, vms=34506596352, pfaults=7374, pageins=45)",0.0,0.1407623291015625,0,1681222291.899458,0.438990624,0.521138144,0.0,0.0
697,rtcreportingd,root,"pctxsw(voluntary=140475495358694, involuntary=0)","pmem(rss=6938624, vms=34503999488, pfaults=5735, pageins=226)",0.0,0.08077621459960938,0,1681222292.076415,0.715136768,0.391606688,0.0,0.0
714,photolibraryd,jachian,"pctxsw(voluntary=140475495351023, involuntary=0)","pmem(rss=7942144, vms=34498699264, pfaults=3509, pageins=101)",0.0,0.09245872497558594,0,1681222292.856855,0.0518148,0.070556136,0.0,0.0
716,ScopedBookmarkAgent,jachian,"pctxsw(voluntary=140475495350727, involuntary=0)","pmem(rss=2822144, vms=34500325376, pfaults=2855, pageins=3)",0.0,0.03285408020019531,0,1681222293.074117,0.055751416,0.027440944,0.0,0.0
717,followupd,jachian,"pctxsw(voluntary=140475495350680, involuntary=0)","pmem(rss=3977216, vms=34466291712, pfaults=2323, pageins=8)",0.0,0.04630088806152344,0,1681222293.240995,0.034053888,0.0284367,0.0,0.0
719,AssetCacheTetheratorService,root,"pctxsw(voluntary=140475495350444, involuntary=0)","pmem(rss=2818048, vms=34501365760, pfaults=2325, pageins=17)",0.0,0.032806396484375,0,1681222293.256575,0.044201456,0.01789902,0.0,0.0
720,geodMachServiceBridge,jachian,"pctxsw(voluntary=140475495352693, involuntary=0)","pmem(rss=4780032, vms=34496962560, pfaults=3308, pageins=6)",0.0,0.05564689636230469,0,1681222293.264436,0.072591824,0.061159992,0.0,0.0
721,aned,root,"pctxsw(voluntary=140475495350445, involuntary=0)","pmem(rss=2887680, vms=34497744896, pfaults=2173, pageins=11)",0.0,0.03361701965332031,0,1681222293.273066,0.038950356,0.018382964,0.0,0.0
722,installd,root,"pctxsw(voluntary=140475495350405, involuntary=0)","pmem(rss=2961408, vms=34466467840, pfaults=1571, pageins=9)",0.0,0.03447532653808594,0,1681222293.274564,0.010997539,0.021947228,0.0,0.0
725,storedownloadd,jachian,"pctxsw(voluntary=140475495350591, involuntary=0)","pmem(rss=6877184, vms=34468339712, pfaults=3379, pageins=37)",0.0,0.08006095886230469,0,1681222293.356423,0.0730248,0.028672208,0.0,0.0
726,system_installd,root,"pctxsw(voluntary=140475495350401, involuntary=0)","pmem(rss=2977792, vms=34466467840, pfaults=1555, pageins=3)",0.0,0.03466606140136719,0,1681222293.376561,0.011104595,0.018360904,0.0,0.0
727,cloudd,root,"pctxsw(voluntary=140475495350982, involuntary=0)","pmem(rss=7139328, vms=34497961984, pfaults=4568, pageins=3)",0.0,0.08311271667480469,0,1681222293.398798,0.104892816,0.03632638,0.0,0.0
728,appstoreagent,jachian,"pctxsw(voluntary=140475495359129, involuntary=0)","pmem(rss=15859712, vms=34517778432, pfaults=13606, pageins=283)",0.0,0.18463134765625,0,1681222293.421277,0.600196416,0.387209376,0.0,0.0
729,misagent,root,"pctxsw(voluntary=140475495350340, involuntary=0)","pmem(rss=1138688, vms=34467328000, pfaults=1053, pageins=1)",0.0,0.013256072998046875,0,1681222293.600814,0.0061133,0.010007829,0.0,0.0
731,installcoordinationd,_installcoordinationd,"pctxsw(voluntary=140475495350507, involuntary=0)","pmem(rss=3129344, vms=34466660352, pfaults=2266, pageins=4)",0.0,0.03643035888671875,0,1681222293.922185,0.041103432,0.026843032,0.0,0.0
732,com.apple.AppStoreDaemon.StorePrivilegedTaskService,root,"pctxsw(voluntary=140475495350353, involuntary=0)","pmem(rss=2781184, vms=34467041280, pfaults=2132, pageins=2)",0.0,0.03237724304199219,0,1681222294.079709,0.036648556,0.012120104,0.0,0.0
749,diagnosticextensionsd,jachian,"pctxsw(voluntary=140475495351058, involuntary=0)","pmem(rss=6000640, vms=34497798144, pfaults=4019, pageins=48)",0.0,0.06985664367675781,0,1681222295.989586,0.0800722,0.062898896,0.0,0.0
754,universalAccessAuthWarn,jachian,"pctxsw(voluntary=140475495351750, involuntary=0)","pmem(rss=9297920, vms=35130179584, pfaults=6259, pageins=4)",0.0,0.10824203491210938,0,1681222296.477958,0.069215192,0.056111664,0.0,0.0
755,Safari,jachian,"pctxsw(voluntary=140475495651095, involuntary=0)","pmem(rss=103993344, vms=40543662080, pfaults=265964, pageins=4953)",0.0,1.210641860961914,0,1681222296.978564,25.027065856,6.878857216,0.0,0.0
762,com.apple.Safari.History,jachian,"pctxsw(voluntary=140475495422102, involuntary=0)","pmem(rss=8728576, vms=35218460672, pfaults=50696, pageins=51)",0.0,0.10161399841308594,0,1681222297.15199,7.07977472,1.1180736,0.0,0.0
766,com.apple.accessibility.mediaaccessibilityd,jachian,"pctxsw(voluntary=140475495350680, involuntary=0)","pmem(rss=1597440, vms=34466476032, pfaults=2068, pageins=2)",0.0,0.018596649169921875,0,1681222297.534207,0.040162948,0.01861296,0.0,0.0
767,com.apple.audio.SandboxHelper,jachian,"pctxsw(voluntary=140475495350461, involuntary=0)","pmem(rss=2539520, vms=34468868096, pfaults=2061, pageins=2)",0.0,0.02956390380859375,0,1681222297.543037,0.036760404,0.012014162,0.0,0.0
768,com.apple.WebKit.Networking,jachian,"pctxsw(voluntary=140475495491598, involuntary=0)","pmem(rss=25112576, vms=39136747520, pfaults=83635, pageins=11646)",0.0,0.29234886169433594,0,1681222297.546303,11.585656832,5.30054144,0.0,0.0
769,SafariBookmarksSyncAgent,jachian,"pctxsw(voluntary=140475495358208, involuntary=0)","pmem(rss=18907136, vms=34667417600, pfaults=27945, pageins=75)",0.0,0.2201080322265625,0,1681222297.718877,0.704414784,0.34672752,0.0,0.0
772,translationd,jachian,"pctxsw(voluntary=140475495352272, involuntary=0)","pmem(rss=6103040, vms=34497875968, pfaults=9770, pageins=118)",0.0,0.07104873657226562,0,1681222298.509894,0.505671008,0.107531432,0.0,0.0
775,distnoted,_assetcache,"pctxsw(voluntary=140475495351049, involuntary=0)","pmem(rss=1101824, vms=34437611520, pfaults=1670, pageins=4)",0.0,0.012826919555664062,0,1681222298.606787,0.044026256,0.026145298,0.0,0.0
776,PasswordBreachAgent,jachian,"pctxsw(voluntary=140475495351027, involuntary=0)","pmem(rss=6144000, vms=34497499136, pfaults=3476, pageins=3)",0.0,0.07152557373046875,0,1681222298.771697,0.064740976,0.043487808,0.0,0.0
777,SafariLaunchAgent,jachian,"pctxsw(voluntary=140475495350800, involuntary=0)","pmem(rss=13094912, vms=34497527808, pfaults=5197, pageins=5)",0.0,0.15244483947753906,0,1681222299.110312,0.054562236,0.039420856,0.0,0.0
778,com.apple.Safari.SandboxBroker,jachian,"pctxsw(voluntary=140475495352434, involuntary=0)","pmem(rss=17326080, vms=35022983168, pfaults=9158, pageins=6)",0.0,0.20170211791992188,0,1681222299.280019,0.117590736,0.089657704,0.0,0.0
781,webinspectord,jachian,"pctxsw(voluntary=140475495352900, involuntary=0)","pmem(rss=4104192, vms=34466029568, pfaults=3227, pageins=6)",0.0,0.047779083251953125,0,1681222299.832112,0.102939712,0.065673568,0.0,0.0
782,com.apple.CoreSimulator.CoreSimulatorService,jachian,"pctxsw(voluntary=140475495354799, involuntary=0)","pmem(rss=8896512, vms=35025154048, pfaults=5524, pageins=1)",0.0,0.10356903076171875,0,1681222299.904136,0.151945712,0.330693952,0.0,0.0
784,SafariNotificationAgent,jachian,"pctxsw(voluntary=140475495350734, involuntary=0)","pmem(rss=13053952, vms=34496991232, pfaults=5234, pageins=8)",0.0,0.15196800231933594,0,1681222300.106813,0.06169,0.03805622,0.0,0.0
788,com.apple.appkit.xpc.openAndSavePanelService,jachian,"pctxsw(voluntary=140475495363344, involuntary=0)","pmem(rss=27168768, vms=35206176768, pfaults=63535, pageins=450)",0.0,0.3162860870361328,0,1681222300.98002,1.292813568,0.919406656,0.0,0.0
789,passd,jachian,"pctxsw(voluntary=140475495353822, involuntary=0)","pmem(rss=13393920, vms=34510594048, pfaults=9432, pageins=467)",0.0,0.15592575073242188,0,1681222301.155715,0.287138496,0.266832176,0.0,0.0
790,ImageIOXPCService,jachian,"pctxsw(voluntary=140475495351519, involuntary=0)","pmem(rss=3624960, vms=34474053632, pfaults=5061, pageins=67)",0.0,0.04220008850097656,0,1681222301.159387,0.112294408,0.095825944,0.0,0.0
794,nfcd,_applepay,"pctxsw(voluntary=140475495350668, involuntary=0)","pmem(rss=3661824, vms=34498785280, pfaults=2778, pageins=107)",0.0,0.042629241943359375,0,1681222301.303629,0.050124424,0.052744404,0.0,0.0
795,QuickLookUIService,jachian,"pctxsw(voluntary=140475495352342, involuntary=0)","pmem(rss=10383360, vms=35022151680, pfaults=6337, pageins=6)",0.0,0.12087821960449219,0,1681222301.312008,0.072425648,0.059481948,0.0,0.0
797,promotedcontentd,jachian,"pctxsw(voluntary=140475495352263, involuntary=0)","pmem(rss=8171520, vms=34487787520, pfaults=5371, pageins=156)",0.0,0.09512901306152344,0,1681222301.662363,0.15429296,0.102148712,0.0,0.0
798,searchpartyuseragent,jachian,"pctxsw(voluntary=140475495359154, involuntary=0)","pmem(rss=13533184, vms=34516660224, pfaults=9590, pageins=167)",0.0,0.1575469970703125,0,1681222301.782849,0.807401984,0.380958432,0.0,0.0
800,SimulatorTrampoline,jachian,"pctxsw(voluntary=140475495351468, involuntary=0)","pmem(rss=8052736, vms=35022364672, pfaults=4940, pageins=1)",0.0,0.09374618530273438,0,1681222302.329367,0.043567616,0.04101068,0.0,0.0
801,PlugInLibraryService,jachian,"pctxsw(voluntary=140475495350380, involuntary=0)","pmem(rss=1089536, vms=34466521088, pfaults=996, pageins=2)",0.0,0.012683868408203125,0,1681222302.372053,0.00590428,0.007327823,0.0,0.0
820,DropboxFileProvider,jachian,"pctxsw(voluntary=140475495376632, involuntary=0)","pmem(rss=24993792, vms=34630897664, pfaults=14640, pageins=2279)",0.0,0.2909660339355469,0,1681222304.819386,1.253587712,0.48428736,0.0,0.0
822,DropboxFileProviderCH,jachian,"pctxsw(voluntary=140475495350376, involuntary=0)","pmem(rss=1753088, vms=34468171776, pfaults=1277, pageins=3)",0.0,0.02040863037109375,0,1681222305.123761,0.013078379,0.013680849,0.0,0.0
837,distnoted,nobody,"pctxsw(voluntary=140475495350833, involuntary=0)","pmem(rss=1097728, vms=34437611520, pfaults=1644, pageins=4)",0.0,0.01277923583984375,0,1681222306.900938,0.041730056,0.023160334,0.0,0.0
838,StandaloneUpdaterDaemon,root,"pctxsw(voluntary=140475495352329, involuntary=0)","pmem(rss=10276864, vms=35029041152, pfaults=5259, pageins=1079)",0.0,0.11963844299316406,0,1681222307.16859,0.22469144,0.104017624,0.0,0.0
839,trustevaluationagent,_trustevaluationagent,"pctxsw(voluntary=140475495352119, involuntary=0)","pmem(rss=2441216, vms=34498387968, pfaults=3331, pageins=2)",0.0,0.02841949462890625,0,1681222307.35437,0.06550754,0.064455312,0.0,0.0
850,distnoted,_trustd,"pctxsw(voluntary=140475495350859, involuntary=0)","pmem(rss=1101824, vms=34437611520, pfaults=1677, pageins=4)",0.0,0.012826919555664062,0,1681222307.992173,0.042515092,0.02314452,0.0,0.0
851,mscamerad-xpc,jachian,"pctxsw(voluntary=140475495350555, involuntary=0)","pmem(rss=2121728, vms=34970001408, pfaults=1625, pageins=16)",0.0,0.024700164794921875,0,1681222308.297267,0.011871844,0.018354456,0.0,0.0
852,symptomsd-diag,root,"pctxsw(voluntary=140475495351220, involuntary=0)","pmem(rss=4595712, vms=34501607424, pfaults=3065, pageins=74)",0.0,0.053501129150390625,0,1681222309.698021,0.094123616,0.060386636,0.0,0.0
865,akd,root,"pctxsw(voluntary=140475495351468, involuntary=0)","pmem(rss=5931008, vms=34504912896, pfaults=4437, pageins=67)",0.0,0.0690460205078125,0,1681222312.175465,0.079341928,0.057956592,0.0,0.0
885,DropboxActivityProvider,jachian,"pctxsw(voluntary=140475495353026, involuntary=0)","pmem(rss=8450048, vms=35022340096, pfaults=5965, pageins=17)",0.0,0.09837150573730469,0,1681222316.03833,0.079239856,0.071636208,0.0,0.0
924,SiriNCService,jachian,"pctxsw(voluntary=140475495358933, involuntary=0)","pmem(rss=12754944, vms=34521190400, pfaults=7923, pageins=36)",0.0,0.14848709106445312,0,1681222323.724206,0.422309888,0.242601296,0.0,0.0
942,fairplayd,_fpsd,"pctxsw(voluntary=140475495350543, involuntary=0)","pmem(rss=3153920, vms=34468093952, pfaults=1615, pageins=2)",0.0,0.036716461181640625,0,1681222326.432789,0.015510786,0.074406376,0.0,0.0
943,distnoted,_gamecontrollerd,"pctxsw(voluntary=140475495350822, involuntary=0)","pmem(rss=1105920, vms=34437611520, pfaults=1632, pageins=6)",0.0,0.012874603271484375,0,1681222326.76315,0.043257764,0.024724682,0.0,0.0
953,com.apple.MobileSoftwareUpdate.CleanupPreparePathService,root,"pctxsw(voluntary=140475495351112, involuntary=0)","pmem(rss=3354624, vms=34498469888, pfaults=1835, pageins=26)",0.0,0.03905296325683594,0,1681222327.953873,0.039106352,0.138347952,0.0,0.0
954,CategoriesService,jachian,"pctxsw(voluntary=140475495352023, involuntary=0)","pmem(rss=6385664, vms=34510295040, pfaults=5194, pageins=4)",0.0,0.07433891296386719,0,1681222328.135356,0.11821584,0.094187592,0.0,0.0
955,distnoted,_accessoryupdater,"pctxsw(voluntary=140475495350845, involuntary=0)","pmem(rss=1101824, vms=34437611520, pfaults=1621, pageins=4)",0.0,0.012826919555664062,0,1681222328.520448,0.041802304,0.021760012,0.0,0.0
963,gamecontrolleragentd,jachian,"pctxsw(voluntary=140475495352647, involuntary=0)","pmem(rss=3817472, vms=34466492416, pfaults=3041, pageins=10)",0.0,0.04444122314453125,0,1681222330.386259,0.061443864,0.055646832,0.0,0.0
967,Electron,jachian,"pctxsw(voluntary=140475495814752, involuntary=0)","pmem(rss=109281280, vms=73908973568, pfaults=293189, pageins=9877)",0.0,1.2722015380859375,0,1681222330.827574,25.665941504,10.519248896,0.0,0.0
999,chrome_crashpad_handler,jachian,"pctxsw(voluntary=140475495350792, involuntary=0)","pmem(rss=3084288, vms=34468728832, pfaults=1443, pageins=102)",0.0,0.03590583801269531,0,1681222332.130632,0.019880116,0.122420344,0.0,0.0
1000,com.apple.audio.ComponentTagHelper,jachian,"pctxsw(voluntary=140475495350908, involuntary=0)","pmem(rss=1527808, vms=34466471936, pfaults=1229, pageins=3)",0.0,0.017786026000976562,0,1681222332.143284,0.01498188,0.024917444,0.0,0.0
1001,Code Helper (GPU),jachian,"pctxsw(voluntary=140475495683256, involuntary=0)","pmem(rss=54521856, vms=35134914560, pfaults=161929, pageins=1792)",0.0,0.6347179412841797,0,1681222332.213869,26.049486848,10.828848128,0.0,0.0
1002,Code Helper,jachian,"pctxsw(voluntary=140475495352760, involuntary=0)","pmem(rss=17223680, vms=34698088448, pfaults=11630, pageins=827)",0.0,0.20051002502441406,0,1681222332.515564,0.145002352,0.106750328,0.0,0.0
1003,VTDecoderXPCService,jachian,"pctxsw(voluntary=140475495350781, involuntary=0)","pmem(rss=4800512, vms=35035611136, pfaults=5266, pageins=3)",0.0,0.05588531494140625,0,1681222332.543151,0.088055784,0.043622444,0.0,0.0
1004,Code Helper (Renderer),jachian,"pctxsw(voluntary=140475495893859, involuntary=0)","pmem(rss=234074112, vms=93040578560, pfaults=708213, pageins=5686)",0.0,2.7249813079833984,0,1681222332.779666,85.617147904,8.49400064,0.0,0.0
1027,CrashReporterSupportHelper,root,"pctxsw(voluntary=140475495350425, involuntary=0)","pmem(rss=1667072, vms=34465923072, pfaults=1196, pageins=2)",0.0,0.019407272338867188,0,1681222333.231268,0.005921098,0.010034471,0.0,0.0
1037,Code Helper (Renderer),jachian,"pctxsw(voluntary=140475495421240, involuntary=0)","pmem(rss=76726272, vms=82187923456, pfaults=100343, pageins=134)",0.0,0.8932113647460938,0,1681222334.657858,4.142702336,0.996948928,0.0,0.0
1038,Code Helper (Plugin),jachian,"pctxsw(voluntary=140475495484322, involuntary=0)","pmem(rss=86687744, vms=73606164480, pfaults=200893, pageins=215)",0.0,1.0091781616210938,0,1681222334.789049,9.725580288,2.69209472,0.0,0.0
1040,Code Helper (Renderer),jachian,"pctxsw(voluntary=140475495392159, involuntary=0)","pmem(rss=33996800, vms=73547526144, pfaults=30310, pageins=17)",0.0,0.39577484130859375,0,1681222335.335606,1.776629248,2.782161152,0.0,0.0
