pid,name,username,cpu_percent,memory_percent,utime,stime,cutime,cstime
39556,com.apple.WebKit.WebContent,jachian,0.0,0.3451824188232422,4.8422528,2.423459072,0.0,0.0
39571,MTLCompilerService,jachian,0.0,0.12288093566894531,0.1494576,0.034630544,0.0,0.0
39587,com.apple.WebKit.WebContent,jachian,0.0,0.36869049072265625,3.415085312,1.58100352,0.0,0.0
39632,com.apple.WebKit.WebContent,jachian,0.0,0.3540992736816406,5.260683264,2.1585664,0.0,0.0
39633,com.apple.WebKit.WebContent,jachian,0.0,0.3429889678955078,2.8610816,1.486565888,0.0,0.0
39678,com.apple.WebKit.WebContent,jachian,0.0,0.32057762145996094,2.274002176,0.787105856,0.0,0.0
39684,MTLCompilerService,jachian,0.0,0.12273788452148438,0.163871712,0.047376296,0.0,0.0
39692,MTLCompilerService,jachian,0.0,0.10733604431152344,0.267229824,0.042608628,0.0,0.0
39693,com.apple.WebKit.WebContent,jachian,0.0,0.35195350646972656,6.912336896,1.459311744,0.0,0.0
39694,MTLCompilerService,jachian,0.0,0.10738372802734375,0.26224728,0.035096616,0.0,0.0
39705,MTLCompilerService,jachian,0.0,0.11343955993652344,0.132936528,0.0299221,0.0,0.0
40094,MTLCompilerService,jachian,0.0,0.12054443359375,0.084880952,0.033328972,0.0,0.0
40622,com.apple.WebKit.WebContent,jachian,0.0,0.5950927734375,12.677767168,3.904575488,0.0,0.0
40623,com.apple.WebKit.WebContent,jachian,0.0,0.3724098205566406,3.1632832,1.242185344,0.0,0.0
40629,MTLCompilerService,jachian,0.0,0.11882781982421875,0.220677408,0.039629376,0.0,0.0
41235,griddatad,root,0.0,0.05249977111816406,0.01672475,0.031642764,0.0,0.0
41247,IMAutomaticHistoryDeletionAgent,jachian,0.0,0.10666847229003906,0.054598884,0.112110664,0.0,0.0
41274,com.apple.photos.ImageConversionService,jachian,0.0,0.16570091247558594,0.233532208,0.230944432,0.0,0.0
41277,MessagesBlastDoorService,jachian,0.0,0.09198188781738281,0.21107576,0.169679264,0.0,0.0
41424,avatarsd,jachian,0.0,0.12836456298828125,0.194146608,0.336543296,0.0,0.0
41485,PerfPowerServices,root,0.0,0.15611648559570312,3.481855488,2.100216448,0.0,0.0
41891,Terminal,jachian,0.0,0.41146278381347656,2.688592128,1.0702032,0.0,0.0
41892,login,jachian,0.0,0.03361701965332031,0.010437205,0.048503424,0.0,0.0
41893,zsh,jachian,0.0,0.01201629638671875,0.053871996,0.073241152,0.0,0.0
41966,com.apple.WebKit.WebContent,jachian,0.0,0.5152702331542969,11.913755648,5.38345728,0.0,0.0
42583,remindd,jachian,0.0,0.16379356384277344,0.822625984,0.55439008,0.0,0.0
43448,com.apple.WebKit.WebContent,jachian,0.0,0.5054950714111328,3.847415552,1.03381024,0.0,0.0
43449,MTLCompilerService,jachian,0.0,0.12140274047851562,0.180437424,0.030963074,0.0,0.0
43907,com.apple.WebKit.WebContent,jachian,0.0,0.3627300262451172,1.17884288,0.441231712,0.0,0.0
44080,com.apple.WebKit.WebContent,jachian,0.0,0.22945404052734375,0.066671696,0.072398688,0.0,0.0
44827,VirtualBoxVM,jachian,0.0,25.01826286315918,982.480715776,108.686884864,0.0,0.0
45792,mdworker_shared,jachian,0.0,0.1663684844970703,0.15179552,0.06098624,0.0,0.0
45804,mdworker_shared,jachian,0.0,0.16570091247558594,0.109807168,0.053899944,0.0,0.0
46017,sudo,root,0.0,0.041866302490234375,0.007638496,0.011801148,0.0,0.0
46018,Python,root,0.0,0.12969970703125,0.146015328,0.120391456,0.0,0.0
